id,pnu,dong,jibun,use,year,fl_up,fl_dn,score,grade,f_nbv,f_age,lon,lat
12462,4117310200114720000,관양동,1472,제1종근린생활시설,1989.0,5.0,1.0,0.201,B,0.013,37.0,126.969484,37.404
22108,4117310400101830002,호계동,183-2,공장,1989.0,1.0,1.0,0.2009,B,0.0,37.0,126.944651,37.382382
952,4117110200107540013,석수동,754-13,단독주택,1989.0,3.0,1.0,0.2009,B,0.034,37.0,126.896564,37.407809
5685,4117310200114440007,관양동,1444-7,제1종근린생활시설,1991.0,5.0,1.0,0.2007,B,0.017,35.0,126.959417,37.40236
17774,4117110100106270024,안양동,627-24,제2종근린생활시설,2007.0,1.0,0.0,0.2007,B,0.081,19.0,126.923332,37.395121
3036,4117110100100280001,안양동,28-1,제2종근린생활시설,2003.0,6.0,1.0,0.2007,B,0.114,23.0,126.915962,37.415637
25495,4117310400109680002,호계동,968-2,제1종근린생활시설,1993.0,6.0,1.0,0.2007,B,0.026,33.0,126.957626,37.369997
5713,4117310200113070158,관양동,1307-158,제1종근린생활시설,1992.0,1.0,1.0,0.2007,B,0.0,34.0,126.967472,37.402195
14018,4117110100106220079,안양동,622-79,제2종근린생활시설,1989.0,3.0,1.0,0.2007,B,0.021,37.0,126.925306,37.395364
3557,4117110100100830005,안양동,83-5,제1종근린생활시설,2002.0,5.0,0.0,0.2006,B,0.0,24.0,126.921903,37.404208
10709,4117110100107110129,안양동,711-129,단독주택,2010.0,4.0,0.0,0.2005,B,0.064,16.0,126.918126,37.395518
14000,4117110100103510004,안양동,351-4,단독주택,1983.0,3.0,1.0,0.2005,B,0.036,43.0,126.935208,37.38186
10136,4117310200115050010,관양동,1505-10,숙박시설,1997.0,6.0,1.0,0.2005,B,0.111,29.0,126.977544,37.400594
18096,4117110100106740257,안양동,674-257,제1종근린생활시설,2002.0,7.0,2.0,0.2004,B,0.161,24.0,126.922775,37.398477
14373,4117110100102130026,안양동,213-26,공장,1988.0,4.0,1.0,0.2004,B,0.108,38.0,126.934665,37.388186
6055,4117310200114500002,관양동,1450-2,의료시설,1990.0,4.0,1.0,0.2004,B,0.205,36.0,126.961828,37.403554
11893,4117310200113860000,관양동,1386,제1종근린생활시설,1989.0,3.0,1.0,0.2003,B,0.075,37.0,126.955302,37.403751
2042,4117110200103250013,석수동,325-13,제1종근린생활시설,1990.0,4.0,1.0,0.2001,B,0.042,36.0,126.911851,37.410842
18468,4117110100104060019,안양동,406-19,단독주택,2001.0,3.0,1.0,0.2001,B,0.045,25.0,126.928133,37.382039
42906,4117110100110940005,안양동,1094-5,공동주택,2014.0,4.0,1.0,0.2,B,0.083,12.0,126.904277,37.384356
5400,4117310100110330008,비산동,1033-8,제1종근린생활시설,1991.0,5.0,1.0,0.1999,B,0.057,35.0,126.95019,37.402416
50890,4117110100103930013,안양동,393-13,공동주택,2017.0,7.0,1.0,0.1999,B,0.028,9.0,126.928956,37.393473
27428,4117110100106950185,안양동,695-185,공동주택,2002.0,4.0,1.0,0.1999,B,0.275,24.0,126.918452,37.400452
18578,4117310300100880001,평촌동,88-1,제1종근린생활시설,1986.0,1.0,0.0,0.1998,B,0.0,40.0,126.974731,37.39495
13140,4117110100104260008,안양동,426-8,숙박시설,1983.0,3.0,1.0,0.1998,B,0.035,43.0,126.929286,37.392063
17420,4117110100106760158,안양동,676-158,숙박시설,1985.0,5.0,1.0,0.1998,B,0.127,41.0,126.919666,37.399251
17455,4117110100106740116,안양동,674-116,제1종근린생활시설,1981.0,3.0,1.0,0.1998,B,0.132,45.0,126.922017,37.39938
3280,4117110200102490002,석수동,249-2,제2종근린생활시설,1984.0,1.0,0.0,0.1998,B,0.0,42.0,126.905527,37.422914
16384,4117110100103540008,안양동,354-8,단독주택,1982.0,2.0,1.0,0.1997,B,0.042,44.0,126.935535,37.381648
25060,4117310400110260002,호계동,1026-2,자동차관련시설,1995.0,3.0,1.0,0.1996,B,0.0,31.0,126.94674,37.37315
5726,4117310200114550011,관양동,1455-11,제1종근린생활시설,1992.0,4.0,0.0,0.1993,B,0.026,34.0,126.96349,37.402259
24924,4117310200115040006,관양동,1504-6,숙박시설,2011.0,14.0,2.0,0.1991,B,0.222,15.0,126.976412,37.398452
17703,4117110100106220365,안양동,622-365,제2종근린생활시설,1974.0,1.0,0.0,0.199,B,0.032,52.0,126.926151,37.395762
2332,4117110100106930002,안양동,693-2,제2종근린생활시설,2000.0,3.0,0.0,0.1988,B,0.044,26.0,126.917187,37.402957
34885,4117310100100430001,비산동,43-1,제2종근린생활시설,2015.0,2.0,0.0,0.1988,B,0.368,11.0,126.951467,37.414351
18509,4117310400109030002,호계동,903-2,의료시설,2007.0,9.0,2.0,0.1986,B,0.028,19.0,126.946782,37.389631
17016,4117110100105420015,안양동,542-15,제2종근린생활시설,1991.0,5.0,1.0,0.1986,B,0.079,35.0,126.928316,37.384007
3230,4117110300100520001,박달동,52-1,판매시설,1979.0,2.0,1.0,0.1986,B,0.188,47.0,126.909496,37.405809
2677,4117110100109000045,안양동,900-45,단독주택,1988.0,4.0,1.0,0.1985,B,0.169,38.0,126.912965,37.402111
28007,4117110300101380013,박달동,138-13,제1종근린생활시설,1992.0,1.0,1.0,0.1985,B,0.109,34.0,126.905129,37.401687
816,4117110200107850018,석수동,785-18,제1종근린생활시설,1989.0,4.0,1.0,0.1984,B,0.345,37.0,126.898962,37.407457
14356,4117110100101930008,안양동,193-8,제2종근린생활시설,1992.0,6.0,1.0,0.1984,B,0.071,34.0,126.934954,37.39118
6609,4117310100102450003,비산동,245-3,종교시설,2003.0,6.0,2.0,0.1984,B,0.091,23.0,126.947921,37.401365
2484,4117110300100170024,박달동,17-24,제2종근린생활시설,1994.0,4.0,1.0,0.1983,B,0.173,32.0,126.909794,37.403378
12844,4117310200114240007,관양동,1424-7,제2종근린생활시설,1992.0,4.0,1.0,0.1983,B,0.037,34.0,126.96404,37.405318
13712,4117310100104190007,비산동,419-7,제1종근린생활시설,1986.0,3.0,1.0,0.1982,B,0.0,40.0,126.940451,37.39757
8609,4117110100106890020,안양동,689-20,단독주택,2002.0,4.0,0.0,0.1982,B,0.09,24.0,126.91973,37.40301
42863,4117110100110940005,안양동,1094-5,공동주택,2014.0,4.0,1.0,0.1982,B,0.091,12.0,126.904463,37.384385
27860,4117310200114940000,관양동,1494,근린생활시설,1996.0,4.0,1.0,0.1981,B,0.15,30.0,126.973558,37.399829
6401,4117310200114090002,관양동,1409-2,제2종근린생활시설,1987.0,4.0,1.0,0.198,B,0.0,39.0,126.958851,37.406459
6060,4117310200114200041,관양동,1420-41,제1종근린생활시설,1995.0,4.0,1.0,0.1978,B,0.137,31.0,126.960832,37.404078
25010,4117310300100930004,평촌동,93-4,제1종근린생활시설,2001.0,2.0,1.0,0.1978,B,0.077,25.0,126.975451,37.393614
14377,4117110100101940027,안양동,194-27,제2종근린생활시설,1991.0,5.0,1.0,0.1977,B,0.047,35.0,126.935139,37.390275
23359,4117310200114980000,관양동,1498,제2종근린생활시설,1992.0,4.0,1.0,0.1977,B,0.2,34.0,126.975208,37.398513
17032,4117110100104900014,안양동,490-14,제1종근린생활시설,1989.0,3.0,1.0,0.1977,B,0.091,37.0,126.928326,37.387696
10914,4117110100107110169,안양동,711-169,제1종근린생활시설,1996.0,3.0,1.0,0.1977,B,0.05,30.0,126.917868,37.397379
19218,4117310300109220006,평촌동,922-6,방송통신시설,1996.0,6.0,3.0,0.1976,B,0.333,30.0,126.961073,37.382758
18929,4117310400109340013,호계동,934-13,제2종근린생활시설,1986.0,3.0,1.0,0.1974,B,0.024,40.0,126.953425,37.379586
25105,4117310400109850008,호계동,985-8,제2종근린생활시설,1990.0,4.0,1.0,0.1974,B,0.043,36.0,126.957621,37.375001
22406,4117110100101950006,안양동,195-6,공장,2003.0,6.0,0.0,0.1973,B,0.033,23.0,126.935303,37.389507
10455,4117110100107840006,안양동,784-6,제2종근린생활시설,1990.0,5.0,1.0,0.1972,B,0.087,36.0,126.915501,37.397906
44244,4117110100106270225,안양동,627-225,단독주택,2014.0,4.0,0.0,0.1972,B,0.027,12.0,126.921563,37.395202
8202,4117110100108290016,안양동,829-16,단독주택,1996.0,2.0,0.0,0.1971,B,0.085,30.0,126.913813,37.404055
14325,4117110100105330002,안양동,533-2,제2종근린생활시설,1986.0,4.0,1.0,0.1971,B,0.138,40.0,126.933455,37.386084
18253,4117310400110920007,호계동,1092-7,제1종근린생활시설,1996.0,3.0,1.0,0.1971,B,0.136,30.0,126.961648,37.377774
2665,4117110300101390018,박달동,139-18,제1종근린생활시설,1989.0,3.0,1.0,0.1971,B,0.091,37.0,126.906202,37.402169
11190,4117110100109950004,안양동,995-4,제2종근린생활시설,2000.0,5.0,1.0,0.1971,B,0.093,26.0,126.909013,37.392344
2648,4117110300100800023,박달동,80-23,제1종근린생활시설,1985.0,1.0,0.0,0.1971,B,0.131,41.0,126.909477,37.402711
13772,4117310400108980005,호계동,898-5,공장,1984.0,1.0,0.0,0.197,B,0.095,42.0,126.941675,37.388164
14351,4117110100102120021,안양동,212-21,제2종근린생활시설,1995.0,3.0,1.0,0.197,B,0.02,31.0,126.934096,37.389893
25043,4117310200114980016,관양동,1498-16,제2종근린생활시설,1991.0,2.0,1.0,0.197,B,0.241,35.0,126.975809,37.397967
3030,4117110300100850009,박달동,85-9,제2종근린생활시설,2003.0,5.0,0.0,0.1969,B,0.109,23.0,126.908672,37.402421
12782,4117310100110340002,비산동,1034-2,제1종근린생활시설,1991.0,4.0,1.0,0.1964,B,0.085,35.0,126.951794,37.403053
25801,4117310400111080001,호계동,1108-1,단독주택,1997.0,3.0,1.0,0.1962,B,0.1,29.0,126.963234,37.37353
10701,4117110100107110310,안양동,711-310,제1종근린생활시설,1984.0,3.0,1.0,0.1962,B,0.087,42.0,126.917279,37.396206
12588,4117310200107360012,관양동,736-12,제1종근린생활시설,2004.0,2.0,0.0,0.1961,B,0.3,22.0,126.960708,37.401159
45449,4117110200101390001,석수동,139-1,공동주택,2016.0,4.0,1.0,0.1961,B,0.125,10.0,126.916632,37.425241
19206,4117310400109360002,호계동,936-2,제2종근린생활시설,1982.0,2.0,0.0,0.1959,B,0.043,44.0,126.953769,37.378441
12263,4117110100106890014,안양동,689-14,공동주택,2012.0,6.0,0.0,0.1958,B,0.099,14.0,126.919632,37.403288
12749,4117310200114440001,관양동,1444-1,제2종근린생활시설,1996.0,6.0,1.0,0.1958,B,0.083,30.0,126.95872,37.402899
2981,4117110100108230028,안양동,823-28,제2종근린생활시설,1993.0,5.0,1.0,0.1957,B,0.08,33.0,126.913878,37.405752
25792,4117310400111080000,호계동,1108,제1종근린생활시설,1995.0,3.0,1.0,0.1957,B,0.093,31.0,126.963066,37.373461
11071,4117310200113920035,관양동,1392-35,단독주택,1997.0,3.0,1.0,0.1956,B,0.055,29.0,126.954993,37.406882
12396,4117310200114880007,관양동,1488-7,제1종근린생활시설,2004.0,9.0,1.0,0.1955,B,0.149,22.0,126.975392,37.402478
25794,4117310400111080007,호계동,1108-7,단독주택,1997.0,3.0,1.0,0.1955,B,0.106,29.0,126.963489,37.373471
21712,4117310300109280002,평촌동,928-2,단독주택,1997.0,3.0,1.0,0.1953,B,0.222,29.0,126.963914,37.383213
26283,4117310400109660026,호계동,966-26,제2종근린생활시설,1978.0,3.0,1.0,0.1952,B,0.093,48.0,126.954395,37.368472
44251,4117110100106950198,안양동,695-198,단독주택,2016.0,4.0,0.0,0.1952,B,0.143,10.0,126.917833,37.399748
2406,4117110100108190010,안양동,819-10,단독주택,1974.0,1.0,1.0,0.1951,B,0.103,52.0,126.914054,37.410278
17436,4117110100106740117,안양동,674-117,제1종근린생활시설,1976.0,2.0,0.0,0.1951,B,0.119,50.0,126.921609,37.399414
26961,4117310100110170033,비산동,1017-33,제1종근린생활시설,1990.0,5.0,1.0,0.195,B,0.091,36.0,126.949963,37.407634
20498,4117310400109440017,호계동,944-17,단독주택,1982.0,3.0,1.0,0.195,B,0.0,44.0,126.95635,37.375151
3593,4117110300100680064,박달동,68-64,제1종근린생활시설,1990.0,3.0,1.0,0.195,B,0.129,36.0,126.911005,37.401956
28370,4117310100104050019,비산동,405-19,제2종근린생활시설,2009.0,3.0,1.0,0.195,B,0.1,17.0,126.942865,37.399234
5379,4117310200114840017,관양동,1484-17,단독주택,1985.0,3.0,1.0,0.1949,B,0.094,41.0,126.973675,37.401247
13380,4117310400109040005,호계동,904-5,제2종근린생활시설,1994.0,1.0,0.0,0.1949,B,0.208,32.0,126.948304,37.388288
33102,4117310200114150007,관양동,1415-7,단독주택,2014.0,4.0,0.0,0.1949,B,0.0,12.0,126.962455,37.407075
43843,4117110100103630005,안양동,363-5,공동주택,2015.0,5.0,0.0,0.1948,B,0.071,11.0,126.936142,37.379887
9670,4117110100106220332,안양동,622-332,제2종근린생활시설,1978.0,3.0,1.0,0.1947,B,0.083,48.0,126.923051,37.397301
19897,4117310300109220010,평촌동,922-10,제2종근린생활시설,1997.0,7.0,2.0,0.1947,B,0.366,29.0,126.961276,37.382357
6377,4117310200114590002,관양동,1459-2,제1종근린생활시설,1997.0,7.0,2.0,0.1946,B,0.167,29.0,126.965165,37.404113
21761,4117310300109040005,평촌동,904-5,단독주택,1996.0,3.0,1.0,0.1946,B,0.333,30.0,126.961016,37.384213
9941,4117110100106270303,안양동,627-303,제1종근린생활시설,1991.0,5.0,1.0,0.1946,B,0.08,35.0,126.923089,37.395237
9945,4117110100106740101,안양동,674-101,제1종근린생활시설,1979.0,4.0,1.0,0.1946,B,0.138,47.0,126.923526,37.399364
17141,4117110100107110140,안양동,711-140,제2종근린생활시설,1991.0,3.0,1.0,0.1946,B,0.115,35.0,126.919064,37.395816
544,4117110300106170027,박달동,617-27,제1종근린생활시설,2004.0,1.0,0.0,0.1945,B,0.071,22.0,126.890638,37.404444
23259,4117310200109030002,관양동,903-2,제2종근린생활시설,1993.0,2.0,0.0,0.1944,B,0.056,33.0,126.972946,37.397225
22917,4117310400108970004,호계동,897-4,공장,2011.0,5.0,0.0,0.1944,B,0.211,15.0,126.943398,37.388877
1848,4117110200102890003,석수동,289-3,제2종근린생활시설,1999.0,2.0,0.0,0.1944,B,0.096,27.0,126.908264,37.412712
44491,4117110100108370029,안양동,837-29,제2종근린생활시설,2015.0,4.0,0.0,0.1944,B,0.053,11.0,126.914614,37.406507
2239,4117110100108490009,안양동,849-9,제2종근린생활시설,1987.0,3.0,1.0,0.1943,B,0.042,39.0,126.915151,37.406828
46769,4117310200114520009,관양동,1452-9,공동주택,2016.0,7.0,1.0,0.1942,B,0.082,10.0,126.962447,37.403046
27550,4117110200103770015,석수동,377-15,단독주택,2009.0,4.0,0.0,0.1942,B,0.095,17.0,126.90571,37.432956
19566,4117310300109020001,평촌동,902-1,단독주택,1994.0,3.0,1.0,0.1942,B,0.476,32.0,126.960504,37.384901
44198,4117110100105620003,안양동,562-3,공동주택,2016.0,5.0,0.0,0.1941,B,0.024,10.0,126.929864,37.383068
34562,4117310200113840008,관양동,1384-8,공동주택,2015.0,5.0,0.0,0.194,B,0.109,11.0,126.955209,37.403275
27521,4117110100108370028,안양동,837-28,단독주택,2002.0,4.0,0.0,0.1939,B,0.139,24.0,126.915222,37.405426
45124,4117110100108560018,안양동,856-18,공동주택,2016.0,5.0,0.0,0.1939,B,0.084,10.0,126.914455,37.407969
25987,4117310400110290015,호계동,1029-15,공장,1990.0,4.0,1.0,0.1939,B,0.033,36.0,126.951855,37.36856
3444,4117110100106950109,안양동,695-109,제2종근린생활시설,1981.0,3.0,1.0,0.1939,B,0.064,45.0,126.91692,37.402141
8966,4117110200101030004,석수동,103-4,공동주택,1992.0,4.0,1.0,0.1938,B,0.2,34.0,126.90907,37.419691
16618,4117110100107190004,안양동,719-4,공동주택,1994.0,4.0,1.0,0.1937,B,0.054,32.0,126.914527,37.393407
2638,4117110300101390015,박달동,139-15,제2종근린생활시설,1991.0,4.0,1.0,0.1937,B,0.102,35.0,126.903802,37.400667
796,4117110200107740008,석수동,774-8,제1종근린생활시설,1988.0,3.0,1.0,0.1936,B,0.055,38.0,126.89833,37.404709
3000,4117110100108220039,안양동,822-39,제1종근린생활시설,1971.0,4.0,1.0,0.1936,B,0.126,55.0,126.913279,37.406441
24594,4117310400109350046,호계동,935-46,단독주택,2001.0,4.0,0.0,0.1935,B,0.03,25.0,126.952936,37.378801
22716,4117310100105800000,비산동,580,제1종근린생활시설,2006.0,4.0,0.0,0.1935,B,0.05,20.0,126.941834,37.393152
6309,4117110200108310000,석수동,831,제2종근린생활시설,2006.0,3.0,1.0,0.1933,B,0.125,20.0,126.927755,37.420613
10683,4117110100107070021,안양동,707-21,제2종근린생활시설,1992.0,4.0,1.0,0.1933,B,0.039,34.0,126.918491,37.39517
27920,4117310400108960009,호계동,896-9,제2종근린생활시설,1996.0,4.0,0.0,0.1931,B,0.2,30.0,126.944115,37.389679
20848,4117110100103610008,안양동,361-8,제1종근린생활시설,1983.0,2.0,1.0,0.1931,B,0.047,43.0,126.936727,37.380329
14366,4117110100105320006,안양동,532-6,제2종근린생활시설,1992.0,3.0,1.0,0.193,B,0.143,34.0,126.933489,37.385695
16480,4117110100106270239,안양동,627-239,제1종근린생활시설,1992.0,5.0,1.0,0.1929,B,0.058,34.0,126.921727,37.396046
6616,4117310100111630000,비산동,1163,제1종근린생활시설,2007.0,1.0,1.0,0.1928,B,0.0,19.0,126.93166,37.401884
43541,4117110100104920002,안양동,492-2,단독주택,2016.0,5.0,1.0,0.1928,B,0.139,10.0,126.929281,37.387793
12107,4117310200113900010,관양동,1390-10,제1종근린생활시설,1990.0,3.0,1.0,0.1927,B,0.071,36.0,126.954831,37.40529
27425,4117110100106890148,안양동,689-148,제1종근린생활시설,1988.0,4.0,1.0,0.1927,B,0.077,38.0,126.919159,37.401979
5614,4117310100103770022,비산동,377-22,제2종근린생활시설,1992.0,2.0,1.0,0.1927,B,0.0,34.0,126.945375,37.400186
12476,4117310100105700004,비산동,570-4,제2종근린생활시설,2011.0,4.0,0.0,0.1927,B,0.2,15.0,126.934451,37.397588
7806,4117110300100570006,박달동,57-6,단독주택,1978.0,2.0,1.0,0.1925,B,0.218,48.0,126.910233,37.404803
4907,4117110100108730011,안양동,873-11,단독주택,1979.0,2.0,1.0,0.1925,B,0.146,47.0,126.913844,37.401318
18049,4117110100105030023,안양동,503-23,제1종근린생활시설,1988.0,4.0,1.0,0.1925,B,0.047,38.0,126.929999,37.386283
51841,4117110100109360004,안양동,936-4,공동주택,2017.0,5.0,0.0,0.1921,B,0.095,9.0,126.912758,37.396874
50242,4117310200113900001,관양동,1390-1,공동주택,2017.0,5.0,1.0,0.1919,B,0.056,9.0,126.955293,37.405612
12616,4117310100100140003,비산동,14-3,제2종근린생활시설,2007.0,2.0,0.0,0.1918,B,0.25,19.0,126.951756,37.411099
25280,4117310400109940001,호계동,994-1,제1종근린생활시설,1984.0,3.0,1.0,0.1918,B,0.063,42.0,126.95875,37.373911
2678,4117110300100180010,박달동,18-10,제2종근린생활시설,1989.0,4.0,1.0,0.1917,B,0.173,37.0,126.910134,37.402737
15404,4117110100105160006,안양동,516-6,제1종근린생활시설,1972.0,1.0,0.0,0.1916,B,0.172,54.0,126.9343,37.38739
15663,4117110100105170029,안양동,517-29,숙박시설,1987.0,4.0,1.0,0.1916,B,0.103,39.0,126.932887,37.387099
45169,4117110100109910111,안양동,991-111,공동주택,2015.0,5.0,0.0,0.1915,B,0.047,11.0,126.90724,37.392348
24045,4117310400109340026,호계동,934-26,제2종근린생활시설,1995.0,4.0,1.0,0.1914,B,0.036,31.0,126.954069,37.379421
6592,4117310100102940011,비산동,294-11,제1종근린생활시설,2003.0,3.0,1.0,0.1913,B,0.013,23.0,126.942416,37.406164
21475,4117310400109210005,호계동,921-5,자동차관련시설,1990.0,3.0,0.0,0.1912,B,0.125,36.0,126.947777,37.383585
24071,4117310200108720000,관양동,872,공장,1996.0,1.0,0.0,0.191,B,0.0,30.0,126.968377,37.398588
11678,4117310200113970001,관양동,1397-1,제1종근린생활시설,1986.0,3.0,1.0,0.1909,B,0.037,40.0,126.956253,37.405504
27226,4117110100105050014,안양동,505-14,제1종근린생활시설,2009.0,7.0,2.0,0.1909,B,0.048,17.0,126.931681,37.385992
10134,4117310200114900018,관양동,1490-18,제2종근린생활시설,1991.0,5.0,1.0,0.1909,B,0.132,35.0,126.975115,37.400695
3390,4117110300100680035,박달동,68-35,제1종근린생활시설,1992.0,4.0,1.0,0.1908,B,0.091,34.0,126.911849,37.402453
11677,4117310200114580000,관양동,1458,제1종근린생활시설,2006.0,2.0,0.0,0.1906,B,0.196,20.0,126.963164,37.403797
6331,4117310100105200000,비산동,520,제1종근린생활시설,2003.0,5.0,1.0,0.1906,B,0.0,23.0,126.93237,37.402988
26740,4117110100106740042,안양동,674-42,제2종근린생활시설,1996.0,5.0,1.0,0.1905,B,0.08,30.0,126.921013,37.400032
856,4117110200107800000,석수동,780,단독주택,1987.0,3.0,1.0,0.1904,B,0.144,39.0,126.897979,37.406697
23269,4117310400109300014,호계동,930-14,종교시설,2002.0,4.0,0.0,0.1903,B,0.012,24.0,126.951683,37.381132
27123,4117110100106220394,안양동,622-394,제1종근린생활시설,1990.0,4.0,1.0,0.1903,B,0.146,36.0,126.925111,37.398004
21776,4117310300109170011,평촌동,917-11,단독주택,1994.0,3.0,1.0,0.1902,B,0.296,32.0,126.961273,37.383437
28449,4117310400108990002,호계동,899-2,공장,1989.0,0.0,1.0,0.1902,B,0.0,37.0,126.942444,37.386004
